"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","ES","Spain",16.412661190,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","FI","Finland",6.422018340,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","FR","France",18.002322880,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","HR","Croatia",29.230769230,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","HU","Hungary",27.463651050,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","IE","Ireland",11.267605630,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","IT","Italy",25.073313780,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","LT","Lithuania",17.857142850,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","LU","Luxembourg",6.451612900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","LV","Latvia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","MT","Malta",3.333333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","NL","Netherlands",2.540834840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","NO","Norway",6.730769230,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","PL","Poland",22.674418600,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","PT","Portugal",20.422535210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","RO","Romania",57.777777770,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","SE","Sweden",5.882352940,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","SI","Slovenia",21.641791040,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","SK","Slovakia",40.782122900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2012","UK","United Kingdom",6.301824210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","AT","Austria",12.337662330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","BE","Belgium",11.003861000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","BG","Bulgaria",13.559322030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","CY","Cyprus",19.148936170,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","CZ","Czechia",15.697674410,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","DE","Germany",15.396825390,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","DK","Denmark",2.926829260,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","EE","Estonia",10.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","EL","Greece",49.258836940,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","ES","Spain",17.575757570,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","FI","Finland",10.397553510,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","FR","France",17.185821690,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","HR","Croatia",25.311203310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","HU","Hungary",30.239520950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","IE","Ireland",9.313725490,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","IT","Italy",25.888324870,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","LT","Lithuania",18.918918910,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","LU","Luxembourg",17.647058820,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","LV","Latvia",28.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","MT","Malta",16.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","NL","Netherlands",3.911564620,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","NO","Norway",5.825242710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","PL","Poland",32.275132270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","PT","Portugal",20.600272850,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","RO","Romania",60.465116270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","SE","Sweden",7.156673110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","SI","Slovenia",25.563909770,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","SK","Slovakia",58.878504670,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2013","UK","United Kingdom",5.216095380,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","AT","Austria",12.735849050,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","BE","Belgium",10.174418600,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","BG","Bulgaria",29.166666660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","CY","Cyprus",33.333333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","CZ","Czechia",14.062500000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","DE","Germany",16.978193140,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","DK","Denmark",4.663212430,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","EE","Estonia",15.384615380,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","EL","Greece",42.918454930,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","ES","Spain",18.463302750,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","FI","Finland",7.166123770,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","FR","France",18.707865160,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","HR","Croatia",35.344827580,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","HU","Hungary",33.467741930,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","IE","Ireland",8.474576270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","IT","Italy",25.099601590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","LT","Lithuania",29.032258060,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","LU","Luxembourg",4.761904760,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","LV","Latvia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","MT","Malta",13.888888880,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","NL","Netherlands",4.418262150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","NO","Norway",5.859375000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","PL","Poland",27.567567560,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","PT","Portugal",22.462406010,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","RO","Romania",58.510638290,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","SE","Sweden",7.107843130,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","SI","Slovenia",31.250000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","SK","Slovakia",38.400000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2014","UK","United Kingdom",6.271186440,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","AT","Austria",12.205882350,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","BE","Belgium",3.906250000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","BG","Bulgaria",25.454545450,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","CY","Cyprus",20.930232550,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","CZ","Czechia",10.560344820,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","DE","Germany",14.727085470,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","DK","Denmark",4.576659030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","EE","Estonia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","EL","Greece",40.444444440,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","ES","Spain",22.706422010,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","FI","Finland",4.692082110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","FR","France",16.415584410,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","HR","Croatia",38.521400770,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","HU","Hungary",35.844155840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","IE","Ireland",9.230769230,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","IT","Italy",23.012939000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","LT","Lithuania",26.829268290,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","LU","Luxembourg",8.333333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","LV","Latvia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","MT","Malta",16.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","NL","Netherlands",3.697749190,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","NO","Norway",5.701754380,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","PL","Poland",37.007874010,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","PT","Portugal",19.815281270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","RO","Romania",66.304347820,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","SE","Sweden",6.532663310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","SI","Slovenia",15.602836870,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","SK","Slovakia",51.908396940,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2015","UK","United Kingdom",2.404809610,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","AT","Austria",12.931034480,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","BE","Belgium",9.589041090,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","BG","Bulgaria",30.357142850,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","CY","Cyprus",18.750000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","CZ","Czechia",8.836206890,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","DE","Germany",14.486638530,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","DK","Denmark",2.401746720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","EE","Estonia",20.370370370,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","EL","Greece",42.060085830,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","ES","Spain",21.377672200,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","FI","Finland",5.965909090,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","FR","France",15.599593490,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","HR","Croatia",42.307692300,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","HU","Hungary",33.288227330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","IE","Ireland",6.172839500,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","IT","Italy",23.466003310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","LT","Lithuania",16.216216210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","LU","Luxembourg",6.451612900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","LV","Latvia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","MT","Malta",12.500000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","NL","Netherlands",4.393939390,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","NO","Norway",6.666666660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","PL","Poland",26.196473550,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","PT","Portugal",19.152404230,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","RO","Romania",51.612903220,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","SE","Sweden",11.016949150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","SI","Slovenia",19.580419580,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","SK","Slovakia",42.307692300,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2016","UK","United Kingdom",5.123339650,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","AT","Austria",13.931034480,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","BE","Belgium",8.227848100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","BG","Bulgaria",25.352112670,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","CY","Cyprus",16.981132070,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","CZ","Czechia",14.841849140,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","DE","Germany",12.579281180,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","DK","Denmark",2.479338840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","EE","Estonia",9.090909090,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","EL","Greece",39.342265520,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","ES","Spain",18.350754930,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","FI","Finland",6.100795750,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","FR","France",13.918128650,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","HR","Croatia",30.672268900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","HU","Hungary",36.562073660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","IE","Ireland",9.027777770,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","IT","Italy",19.874476980,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","LT","Lithuania",24.719101120,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","LU","Luxembourg",10.714285710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","LV","Latvia",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","MT","Malta",10.810810810,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","NL","Netherlands",4.483695650,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","NO","Norway",3.414634140,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","PL","Poland",24.173027980,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","PT","Portugal",18.271604930,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","RO","Romania",63.358778620,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","SE","Sweden",8.968609860,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","SI","Slovenia",17.391304340,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","SK","Slovakia",47.029702970,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2017","UK","United Kingdom",5.706134090,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","AT","Austria",12.771739130,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","BE","Belgium",7.392197120,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","BG","Bulgaria",25.555555550,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","CY","Cyprus",12.727272720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","CZ","Czechia",17.996289420,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","DE","Germany",12.067039100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","DK","Denmark",5.213270140,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","EE","Estonia",16.666666660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","EL","Greece",37.500000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","ES","Spain",18.571428570,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","FI","Finland",4.859335030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","FR","France",15.981012650,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","HR","Croatia",27.638190950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","HU","Hungary",37.298636920,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IE","Ireland",6.593406590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IT","Italy",15.792966150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LT","Lithuania",21.782178210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LU","Luxembourg",11.111111110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LV","Latvia",28.205128200,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","MT","Malta",3.448275860,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","NL","Netherlands",5.093167700,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","NO","Norway",4.800000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","PL","Poland",33.155080210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","PT","Portugal",15.703971110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","RO","Romania",55.128205120,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SE","Sweden",4.368932030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SI","Slovenia",14.942528730,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SK","Slovakia",43.951612900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","UK","United Kingdom",5.967976710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","AT","Austria",13.358778620,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","BE","Belgium",10.681818180,""
